"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Reflectance L*","Reflectance a*","Reflectance b*","Tristimulus X","Tristimulus Y","Tristimulus Z","Normalized spectral data link","Unnormalized spectral data link","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","1","H","2","A","53.0","2.030","2.030","45.29","2.12","5.53","14.32","14.75","13.48","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","53.2","2.032","2.032","45.12","2.18","5.3","14.22","14.63","13.46","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","53.4","2.034","2.034","44.9","2.13","5.55","14.06","14.47","13.2","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","53.6","2.036","2.036","44.67","2.11","5.76","13.9","14.31","12.96","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","53.8","2.038","2.038","44.67","2.12","5.59","13.9","14.31","13.03","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.0","2.040","2.040","44.81","2.19","5.78","14.01","14.41","13.05","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.2","2.042","2.042","44.05","2.13","6.04","13.49","13.88","12.44","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.4","2.044","2.044","43.83","2.05","5.88","13.33","13.72","12.36","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.6","2.046","2.046","43.81","2.08","5.55","13.32","13.71","12.47","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.8","2.048","2.048","43.53","2.05","5.39","13.12","13.51","12.34","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.0","2.050","2.050","42.74","2.02","5.01","12.61","12.98","11.97","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.2","2.052","2.052","41.67","1.88","4.82","11.92","12.29","11.37","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.4","2.054","2.054","40.87","1.79","4.94","11.42","11.78","10.83","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.6","2.056","2.056","40.53","1.7","4.93","11.21","11.57","10.64","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.8","2.058","2.058","40.12","1.69","4.81","10.97","11.33","10.44","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.0","2.060","2.060","40.65","1.83","4.7","11.3","11.65","10.79","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.2","2.062","2.062","41.29","1.83","4.73","11.68","12.05","11.17","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.4","2.064","2.064","42.21","1.91","4.76","12.26","12.64","11.73","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.6","2.066","2.066","42.73","2.05","4.71","12.61","12.98","12.08","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.8","2.068","2.068","43.31","2.03","4.81","12.98","13.37","12.42","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.0","2.070","2.070","43","2.08","5.15","12.79","13.16","12.09","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.2","2.072","2.072","42.84","2.11","4.98","12.69","13.05","12.05","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.4","2.074","2.074","42.58","2.16","4.99","12.53","12.88","11.88","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.6","2.076","2.076","43.24","2.19","5.75","12.96","13.32","12.02","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.8","2.078","2.078","43.73","2.24","5.89","13.29","13.65","12.28","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.0","2.080","2.080","43.66","2.2","5.92","13.23","13.6","12.23","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.2","2.082","2.082","43.79","2.24","5.57","13.32","13.69","12.44","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.4","2.084","2.084","43.64","2.27","5.74","13.23","13.59","12.28","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.6","2.086","2.086","43.55","2.28","5.51","13.18","13.53","12.31","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.8","2.088","2.088","43.29","2.25","5.58","13","13.35","12.11","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.0","2.090","2.090","43.14","2.21","6.03","12.9","13.25","11.85","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.2","2.092","2.092","42.98","2.15","5.86","12.79","13.15","11.81","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.4","2.094","2.094","43.05","2.13","5.63","12.82","13.19","11.94","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.6","2.096","2.096","43","2.14","5.47","12.8","13.16","11.97","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.8","2.098","2.098","42.59","2.19","5.54","12.54","12.88","11.68","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.0","2.100","2.100","42.18","2.21","5.46","12.29","12.62","11.46","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.2","2.102","2.102","42.35","2.13","5.44","12.38","12.73","11.57","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.4","2.104","2.104","42.3","2.02","5.28","12.33","12.69","11.59","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.6","2.106","2.106","42.07","2.08","5.36","12.2","12.55","11.42","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.8","2.108","2.108","42.11","2.01","5.33","12.21","12.57","11.46","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.0","2.110","2.110","41.59","1.86","5.15","11.87","12.24","11.2","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.2","2.112","2.112","41.47","1.87","4.81","11.79","12.16","11.25","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.4","2.114","2.114","41.58","1.83","4.7","11.86","12.23","11.36","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.6","2.116","2.116","41.3","1.81","4.98","11.68","12.06","11.09","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.8","2.118","2.118","41.35","1.83","5.03","11.72","12.09","11.1","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.0","2.120","2.120","41.43","1.83","4.96","11.76","12.13","11.17","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.2","2.122","2.122","41.47","1.91","5.09","11.8","12.16","11.15","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.4","2.124","2.124","41.58","1.92","5.14","11.87","12.23","11.2","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.6","2.126","2.126","41.29","1.82","5.36","11.68","12.05","10.94","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.8","2.128","2.128","41.11","1.84","5.44","11.57","11.93","10.81","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.0","2.130","2.130","41.47","1.91","5.29","11.8","12.16","11.07","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.2","2.132","2.132","41.84","2","5.51","12.04","12.39","11.22","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.4","2.134","2.134","42.16","2.04","5.49","12.24","12.6","11.43","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.6","2.136","2.136","42.26","1.97","5.42","12.3","12.67","11.52","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.8","2.138","2.138","42.32","1.95","5.32","12.33","12.71","11.59","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.0","2.140","2.140","42.07","1.98","5.31","12.18","12.54","11.44","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.2","2.142","2.142","42.34","1.93","5.08","12.34","12.72","11.69","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.4","2.144","2.144","41.8","1.96","5.47","12.01","12.37","11.21","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.6","2.146","2.146","41.58","1.96","5.39","11.87","12.23","11.11","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.8","2.148","2.148","41.43","2.01","5.24","11.79","12.14","11.07","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.0","2.150","2.150","41.52","1.99","5.25","11.84","12.19","11.12","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.2","2.152","2.152","41.07","1.96","5.12","11.56","11.91","10.89","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.4","2.154","2.154","40.96","1.94","5.05","11.5","11.84","10.85","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.6","2.156","2.156","40.72","1.94","5.08","11.35","11.69","10.69","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.8","2.158","2.158","41","2.03","5.1","11.53","11.87","10.86","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.0","2.160","2.160","41.47","2.03","4.98","11.82","12.16","11.19","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.2","2.162","2.162","41.88","2.06","4.98","12.07","12.42","11.44","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.4","2.164","2.164","42.05","2.06","4.9","12.18","12.53","11.58","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.6","2.166","2.166","42.5","2.05","4.42","12.47","12.83","12.04","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.8","2.168","2.168","42.47","2.04","4.61","12.44","12.81","11.95","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.0","2.170","2.170","41.24","1.95","4.87","11.66","12.01","11.08","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.2","2.172","2.172","40.41","1.86","4.86","11.16","11.5","10.59","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.4","2.174","2.174","40.23","1.91","4.88","11.06","11.39","10.48","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.6","2.176","2.176","39.42","1.92","4.93","10.59","10.9","9.99","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.8","2.178","2.178","39.74","1.94","4.97","10.78","11.1","10.16","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.0","2.180","2.180","39.74","1.81","5.24","10.76","11.1","10.07","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.2","2.182","2.182","39.7","1.79","5.32","10.73","11.07","10.02","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.4","2.184","2.184","39.77","1.77","5.35","10.78","11.12","10.05","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.6","2.186","2.186","40.05","1.77","5.31","10.94","11.28","10.23","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.8","2.188","2.188","40.56","1.88","5.29","11.25","11.59","10.53","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.0","2.190","2.190","41.93","1.88","5.29","12.08","12.45","11.36","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.2","2.192","2.192","42.29","1.89","5.24","12.31","12.69","11.61","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.4","2.194","2.194","42.24","1.92","5.04","12.28","12.66","11.65","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.6","2.196","2.196","42.11","1.96","4.83","12.2","12.57","11.64","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.8","2.198","2.198","42.26","1.87","4.87","12.28","12.67","11.72","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.0","2.200","2.200","42.01","1.89","4.94","12.13","12.5","11.53","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.2","2.202","2.202","42.02","1.83","5.11","12.13","12.51","11.48","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.4","2.204","2.204","41.59","1.82","4.84","11.86","12.24","11.31","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.6","2.206","2.206","41.55","1.84","4.7","11.84","12.21","11.34","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.8","2.208","2.208","41.5","1.88","4.84","11.81","12.18","11.25","","","2016-02-21 14:31:06","USB4000-VIS-RF52054","SHMSL","SHLF7638041","95755911","Auto-Log Split Section"
